user,logins,web_visits,usb_usage,activity_score,web_log_ratio,usb_log_ratio,login_zscore,web_zscore,login_score,web_score,usb_score,behavior_score,risk_score,risk_level,alert,reason
DTAA/JMS0793,345,1802,345.0,2492.0,5.208092485549133,0.9971098265895953,-0.4588409974104323,-0.42643795341149116,1.0,0.9958722651787539,0.0,0.29905353127117307,0.12193450442277876,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage"
DTAA/JNF0543,678,1885,213.0,2776.0,2.776141384388807,0.3136966126656848,0.7549951453136075,-0.40498247600659154,0.7165723312188048,0.9702183194411631,0.4523279862586489,0.6334514189006224,0.3650800111937199,Low Risk,✅ Normal,Excessive web usage
DTAA/JPP0841,345,2230,0.0,2575.0,6.445086705202312,0.0,-0.4588409974104323,-0.3158000699259846,1.0,0.8930422862615484,1.0,0.9788399538248322,0.6473782556193975,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/JQH0724,345,2617,0.0,2962.0,7.563583815028902,0.0,-0.4588409974104323,-0.21576067527904289,1.0,0.8009278538233235,1.0,0.9459512372747595,0.5867963566354951,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/JRM0902,24,17,0.0,41.0,0.68,0.0,-1.6289352971534257,-0.8878599674807184,0.23209462615457624,0.44901973237771986,1.0,0.4397370806886318,0.3465301269807518,Low Risk,✅ Normal,Suspicious USB activity
DTAA/JRP0458,345,1980,0.0,2325.0,5.722543352601156,0.0,-0.4588409974104323,-0.38042500186845335,1.0,0.9550122498425917,1.0,0.9923575699666517,0.6845000046734012,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/JSB0493,627,2022,234.0,2883.0,3.2197452229299364,0.37261146496815284,0.5690923126441599,-0.36956801330211864,0.8478046436730888,0.9619500062475146,0.46154565348541354,0.6345275204605754,0.3621467085122444,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage"
DTAA/JSE0020,701,1580,3.0,2284.0,2.2507122507122506,0.004273504273504274,0.8388336776939466,-0.48382489297640346,0.6809772151684191,0.8963993630022156,0.5595417537965179,0.8162239957073145,0.45488293938077995,Low Risk,✅ Normal,Excessive web usage
DTAA/JSH0326,630,1842,0.0,2472.0,2.919175911251981,0.0,0.5800277733894216,-0.4160979643006962,0.8177038122821703,0.9640005022334972,1.0,0.929366626642254,0.6489717216007659,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/JSH0598,345,1907,0.0,2252.0,5.511560693641618,0.0,-0.4588409974104323,-0.3992954819956543,1.0,0.975078313909749,1.0,0.9927814743343029,0.6947456314136587,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/JSW0180,639,1443,110.0,2192.0,2.2546875,0.171875,0.6128341556252064,-0.5192393556808763,0.766718008734717,0.887111409970442,0.4421502640123276,0.6937896855150895,0.3591581556071871,Low Risk,✅ Normal,Excessive web usage
DTAA/JTT0989,2432,999,0.0,3431.0,0.41060419235511714,0.0,7.148594527709901,-0.6340132348107009,0.05063555251697249,0.4946154343403433,1.0,0.2563464605654417,0.93063761271403,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Suspicious USB activity, Login deviation from normal"
DTAA/JWW0076,345,1564,0.0,1909.0,4.520231213872832,0.0,-0.4588409974104323,-0.48796088862072146,1.0,0.9677992573962191,1.0,0.9875244363755117,0.7012568302834571,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/JXC0393,696,2021,0.0,2717.0,2.8995695839311333,0.0,0.8206079097851772,-0.3698265130298885,0.6761553361795656,0.9595521542181058,1.0,0.8928835347996626,0.6310147529610618,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/JXG0567,345,2224,0.0,2569.0,6.427745664739884,0.0,-0.4588409974104323,-0.31735106829260384,1.0,0.8933595109434207,1.0,0.9788399538248322,0.6476974157435514,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/JZO0727,658,1546,246.0,2450.0,2.34597875569044,0.37329286798179057,0.68209207367853,-0.49261388372057924,0.7089813491010004,0.9118043062738186,0.4595327584478095,0.5830131378887546,0.326158154959982,Low Risk,✅ Normal,Excessive web usage
DTAA/JZV0159,345,2240,0.0,2585.0,6.473988439306359,0.0,-0.4588409974104323,-0.3132150726482858,1.0,0.8892459512267457,1.0,0.9788756340542558,0.645609833514211,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KAD0059,694,1888,31.0,2613.0,2.716546762589928,0.04460431654676259,0.8133176026216694,-0.4042069768232819,0.6806009041973682,0.9660567025751126,0.3943997358334266,0.8132647222580607,0.4142705481723198,Low Risk,✅ Normal,Excessive web usage
DTAA/KAG0880,723,1734,0.0,2457.0,2.3950276243093924,0.0,0.9190270564925317,-0.4440159348998427,0.6566285562193561,0.9176399426818509,1.0,0.8755622173175345,0.6266300706228692,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KBB0983,345,2029,40.0,2414.0,5.864161849710983,0.11560693641618497,-0.4588409974104323,-0.3677585152077295,1.0,0.9456415770187252,0.3894575859258095,0.8091330592281325,0.4145482826917034,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage"
DTAA/KBC0337,345,2209,0.0,2554.0,6.384393063583815,0.0,-0.4588409974104323,-0.32122856420915197,1.0,0.906313619847481,1.0,0.9899999846023028,0.6574175682505446,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KBC0788,345,2434,0.0,2779.0,7.034682080924855,0.0,-0.4588409974104323,-0.26306612546093006,1.0,0.8315028870028511,1.0,0.969908614647716,0.6136922962682981,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KBP0188,345,1483,0.0,1828.0,4.286127167630058,0.0,-0.4588409974104323,-0.5088993665700814,1.0,0.940991933393655,1.0,0.9794276145254117,0.6905733276329261,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KCH0987,345,2076,0.0,2421.0,6.0,0.0,-0.4588409974104323,-0.35560902800254535,1.0,0.924842636228248,1.0,0.9863305619713896,0.6674870612963696,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KCN0107,345,2345,0.0,2690.0,6.777456647398844,0.0,-0.4588409974104323,-0.28607260123244893,1.0,0.8472480354842538,1.0,0.9702600796241673,0.6227845534096285,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KDC0928,345,2253,0.0,2598.0,6.511560693641618,0.0,-0.4588409974104323,-0.30985457618727746,1.0,0.885842956137961,1.0,0.9776380615488693,0.6434058739271543,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KDL0806,748,1584,0.0,2332.0,2.114819759679573,0.0,1.0101558960363786,-0.48279089406532394,0.5860413652958743,0.8794965200590275,1.0,0.8364007276546609,0.6001181115314341,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KEE0997,2471,970,0.0,3441.0,0.39239482200647247,0.0,7.290755517398302,-0.6415097269160274,0.05388345139422246,0.4819767394777334,1.0,0.2287349697394304,0.9349453428610869,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Suspicious USB activity, Login deviation from normal"
DTAA/KEH0055,345,1843,0.0,2188.0,5.326589595375722,0.0,-0.4588409974104323,-0.41583946457292625,1.0,0.9791575321554851,1.0,0.9985468952482681,0.7006218412727002,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KES0043,345,1932,0.0,2277.0,5.583815028901734,0.0,-0.4588409974104323,-0.3928329888014074,1.0,0.9620989081450613,1.0,0.9983357025554809,0.6910807363018084,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KFF0225,345,2932,0.0,3277.0,8.473988439306359,0.0,-0.4588409974104323,-0.13433326103153218,1.0,0.6439468944868348,1.0,0.8596951389133757,0.4833536963113202,Low Risk,✅ Normal,"Abnormal login frequency, Suspicious USB activity"
DTAA/KGC0456,345,1425,0.0,1770.0,4.118497109826589,0.0,-0.4588409974104323,-0.5238923507807342,1.0,0.9190274531830251,1.0,0.9769882544739448,0.6831488499942712,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KGS0398,692,2243,70.0,3005.0,3.236652236652237,0.10101010101010101,0.8060272954581617,-0.3124395734649762,0.6868097567467055,0.9191870967103957,0.4502248964195543,0.717464363743398,0.36604065557963594,Low Risk,✅ Normal,Excessive web usage
DTAA/KIM0617,345,1978,0.0,2323.0,5.716763005780347,0.0,-0.4588409974104323,-0.38094200132399314,1.0,0.9561697523189512,1.0,0.9923575699666517,0.6850087774182402,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KIN0073,458,1554,0.0,2012.0,3.3856209150326797,0.0,-0.04693864267224466,-0.4905458858984202,0.513224966681579,0.9264960028401144,1.0,0.9144932947387753,0.5121991307351458,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KJG0378,460,1213,0.0,1673.0,2.631236442516269,0.0,-0.039648335508736914,-0.5786942930679476,0.5070422459543387,0.8696767272817401,1.0,0.8741158958611164,0.48414226506894986,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KJM0614,605,2409,0.0,3014.0,3.9752475247524752,0.0,0.4888989338455747,-0.2695286186551769,0.6607620569187032,0.86278334304804,1.0,0.8717592090822575,0.5278733625416215,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KKC0575,345,1891,0.0,2236.0,5.465317919075145,0.0,-0.4588409974104323,-0.4034314776399723,1.0,0.9746685453685477,1.0,0.997306798528643,0.696847627910392,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KKT0039,734,1919,0.0,2653.0,2.6108843537414965,0.0,0.9591237458918244,-0.39619348526241577,0.6263544659370377,0.9392569814559999,1.0,0.8730835328053096,0.627175655551932,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KKW0676,626,2154,308.0,3088.0,3.4354066985645932,0.49122807017543857,0.5654471590624061,-0.33544604923649507,0.8435018507363656,0.9287170417657187,0.3097266828332025,0.4847048689807909,0.2380704452792044,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage"
DTAA/KKW0945,636,1926,74.0,2636.0,3.023547880690738,0.11616954474097331,0.6018986948799447,-0.39438398716802664,0.7687605945420536,0.9658389588554206,0.4223495846970465,0.7824541728915486,0.39996032793334313,Low Risk,✅ Normal,Excessive web usage
DTAA/KLS0717,684,1990,71.0,2745.0,2.9051094890510947,0.10364963503649635,0.7768660668041307,-0.3778400045907546,0.6981424876787936,0.9685906884982778,0.4513713456312848,0.772427452952435,0.4131244617846531,Low Risk,✅ Normal,Excessive web usage
DTAA/KMC0840,345,1652,0.0,1997.0,4.77456647398844,0.0,-0.4588409974104323,-0.46521291257697245,1.0,0.9826981934689376,1.0,0.9894867017897883,0.7048066447050748,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KMG0002,345,2530,0.0,2875.0,7.312138728323699,0.0,-0.4588409974104323,-0.23825015159502202,1.0,0.8116430123393603,1.0,0.9516968064260892,0.5959619859839212,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KMW0755,345,2478,0.0,2823.0,7.161849710982659,0.0,-0.4588409974104323,-0.25169213743905555,1.0,0.8223385374924559,1.0,0.9617369763571813,0.605609340070398,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KNC0403,345,2110,0.0,2455.0,6.098265895953757,0.0,-0.4588409974104323,-0.3468200372583696,1.0,0.9164020266329922,1.0,0.9885573741528279,0.663988926903521,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KNH0719,345,1954,0.0,2299.0,5.6473988439306355,0.0,-0.4588409974104323,-0.3871459947904701,1.0,0.9541416735941397,1.0,0.9982499849080461,0.6872783886455053,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KNJ0633,345,1596,0.0,1941.0,4.61271676300578,0.0,-0.4588409974104323,-0.4796888973320855,1.0,0.9773034765261193,1.0,0.9880166719310117,0.7040263974688777,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KPB0665,185,474,0.0,659.0,2.5483870967741935,0.0,-1.042065570491052,-0.7697255918898854,0.3786991027017895,0.675822360330792,1.0,0.6836458292840244,0.46475301555902704,Low Risk,✅ Normal,Suspicious USB activity
DTAA/KPC0158,345,2163,0.0,2508.0,6.2514450867052025,0.0,-0.4588409974104323,-0.3331195516865662,1.0,0.9120519424702671,1.0,0.9857758359116404,0.659513296334835,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KPS0299,345,1585,0.0,1930.0,4.58092485549133,0.0,-0.4588409974104323,-0.48253239433755407,1.0,0.962215148036885,1.0,0.9869326267236325,0.6982017440056262,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KRC0021,746,1708,0.0,2454.0,2.286479250334672,0.0,1.0028655888728708,-0.4507369278218594,0.6074730990030626,0.8940336856822835,1.0,0.8603371073368968,0.6139196675485289,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KRC0455,737,1872,0.0,2609.0,2.5365853658536586,0.0,0.970059206637086,-0.4083429724675999,0.6295627682755114,0.9336985755296907,1.0,0.8689217681666814,0.6270145739745031,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KRD0507,606,1606,0.0,2212.0,2.6457990115321253,0.0,0.4925440874273286,-0.4771039000543867,0.680022362873991,0.9554497985205523,1.0,0.9106773089082844,0.6088361968058648,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KSB0673,623,2084,274.0,2981.0,3.33974358974359,0.4391025641025641,0.5545116983171444,-0.35354103018038635,0.8040933343385019,0.9447523320086717,0.44301752007857353,0.5721222294080366,0.31351990277036934,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage"
DTAA/KSO0749,345,1699,0.0,2044.0,4.910404624277457,0.0,-0.4588409974104323,-0.4530634253717883,1.0,0.9848551274529027,1.0,0.9949177996898544,0.7061603015932855,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KSP0927,403,1786,15.0,2204.0,4.420792079207921,0.03712871287128713,-0.24742208966870768,-0.43057394905580915,0.6235273134252735,0.9794496030202406,0.35891597812422055,0.8048625896256771,0.3251444781797558,Low Risk,✅ Normal,Excessive web usage
DTAA/KSW0597,345,2262,65.0,2672.0,6.53757225433526,0.18786127167630057,-0.4588409974104323,-0.30752807863734855,1.0,0.880411686638751,0.37309796281806445,0.7284246482957424,0.345817928601026,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage"
DTAA/KTC0285,345,2070,0.0,2415.0,5.982658959537572,0.0,-0.4588409974104323,-0.3571600263691646,1.0,0.9284519876744075,1.0,0.9893418340488178,0.6702177958004648,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KTM0960,345,1894,0.0,2239.0,5.473988439306359,0.0,-0.4588409974104323,-0.4026559784566626,1.0,0.9757798023602733,1.0,0.9946456910525742,0.6961557835338891,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KUC0848,345,1851,0.0,2196.0,5.3497109826589595,0.0,-0.4588409974104323,-0.41377146675076726,1.0,0.9857048794789649,1.0,1.0,0.7034189526153333,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/KVH0355,609,1736,0.0,2345.0,2.8459016393442624,0.0,0.5034795481725902,-0.4434989354443029,0.693783169735551,0.9668342898056286,1.0,0.9296327149768367,0.620185067577485,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/KYH0920,345,1529,0.0,1874.0,4.41907514450867,0.0,-0.4588409974104323,-0.4970083790926671,1.0,0.9534237885109795,1.0,0.9774342235232228,0.6930504778340346,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LAH0397,345,2022,0.0,2367.0,5.84393063583815,0.0,-0.4588409974104323,-0.36956801330211864,1.0,0.945716469052778,1.0,0.9871339513018655,0.677560559570017,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LAH0710,345,2078,0.0,2423.0,6.005780346820809,0.0,-0.4588409974104323,-0.3550920285470056,1.0,0.923072353349013,1.0,0.9899262898599456,0.668119514089342,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LAL0170,345,1518,0.0,1863.0,4.38728323699422,0.0,-0.4588409974104323,-0.4998518760981357,1.0,0.95046032077446,1.0,0.9787472368820336,0.6927816664579579,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LAM0952,345,1730,0.0,2075.0,5.0,0.0,-0.4588409974104323,-0.44504993381092217,1.0,0.9932972475521629,1.0,0.9974348053158131,0.7093311364100837,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LAT0452,345,2676,0.0,3021.0,7.734104046242774,0.0,-0.4588409974104323,-0.20050919134062023,1.0,0.7663142482820774,1.0,0.9211738867023497,0.5621293886431981,Low Risk,✅ Normal,"Abnormal login frequency, Suspicious USB activity"
DTAA/LAW0437,345,1724,0.0,2069.0,4.982658959537572,0.0,-0.4588409974104323,-0.44660093217754143,1.0,0.9954132420721253,1.0,0.9995832389643676,0.7111604302001912,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LBB0095,747,2252,104.0,3103.0,3.0106951871657754,0.13903743315508021,1.0065107424546247,-0.31011307591504733,0.6009637361891336,0.9052885852964756,0.4248943676232128,0.6433345610113811,0.33313552477492425,Low Risk,✅ Normal,Excessive web usage
DTAA/LBC0422,345,1699,0.0,2044.0,4.910404624277457,0.0,-0.4588409974104323,-0.4530634253717883,1.0,0.9848551274529027,1.0,0.9949177996898544,0.7061603015932855,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LBD0946,345,1998,0.0,2343.0,5.77456647398844,0.0,-0.4588409974104323,-0.3757720067685956,1.0,0.9519403688842702,1.0,0.9899421886933966,0.6818072845450734,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LCC0556,345,2104,0.0,2449.0,6.08092485549133,0.0,-0.4588409974104323,-0.34837103562498883,1.0,0.9218242957768554,1.0,0.9894460511201473,0.6666011840380962,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LCG0011,345,2208,0.0,2553.0,6.381502890173411,0.0,-0.4588409974104323,-0.32148706393692184,1.0,0.906313619847481,1.0,0.9899999846023028,0.6574505341332569,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LCG0546,628,1587,175.0,2390.0,2.5230524642289347,0.27821939586645467,0.5727374662259138,-0.48201539488201434,0.8480608117503794,0.9428314796074444,0.46386385329249225,0.6358292574286455,0.37092341125429595,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage"
DTAA/LCK0551,345,2355,0.0,2700.0,6.80635838150289,0.0,-0.4588409974104323,-0.2834876039547502,1.0,0.846072192836528,1.0,0.9694428726646509,0.6216923873238874,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LCK0666,681,2691,272.0,3644.0,3.9457478005865103,0.39882697947214074,0.7659306060588691,-0.1966316954240721,0.7145828749032503,0.7701529919457435,0.4078828599649352,0.44786424478223896,0.17780939226047365,Low Risk,✅ Normal,Normal behavior
DTAA/LCL0792,345,1460,0.0,1805.0,4.219653179190751,0.0,-0.4588409974104323,-0.5148448603087885,1.0,0.9160522597260001,1.0,0.9791897980811994,0.6816990586788448,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LCP0359,345,2394,0.0,2739.0,6.91907514450867,0.0,-0.4588409974104323,-0.27340611457172503,1.0,0.8361515573167357,1.0,0.9700403170185705,0.6168398217648522,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LDB0961,676,2331,0.0,3007.0,3.4431314623338256,0.0,0.7477048381500997,-0.2896915974212272,0.7190911306065515,0.8691774933736314,1.0,0.8629085648167262,0.573667678115198,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/LDG0406,642,1704,0.0,2346.0,2.650077760497667,0.0,0.623769616370468,-0.45177092673293895,0.7478042536479128,0.9630298590289574,1.0,0.919130280372782,0.6414405077965778,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/LDM0318,260,581,0.0,841.0,2.2260536398467434,0.0,-0.7686790518595116,-0.7420661210185088,0.4519748193384751,0.7183141228683032,1.0,0.712470497160139,0.4676627999808828,Low Risk,✅ Normal,Suspicious USB activity
DTAA/LEH0561,345,1884,0.0,2229.0,5.445086705202312,0.0,-0.4588409974104323,-0.4052409757343614,1.0,0.9725021764024775,1.0,0.997306798528643,0.6962495727591295,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LGA0042,345,1215,0.0,1560.0,3.5115606936416186,0.0,-0.4588409974104323,-0.5781772936124079,1.0,0.8504759057280378,1.0,0.9331165149133337,0.6470604265995149,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LGV0288,345,1692,0.0,2037.0,4.890173410404624,0.0,-0.4588409974104323,-0.4548729234661774,1.0,0.9865796215438205,1.0,0.9871327816944088,0.7040724082583817,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LIB0089,345,1621,0.0,1966.0,4.684971098265896,0.0,-0.4588409974104323,-0.47322640413783856,1.0,0.9742279064637831,1.0,0.9926009350231071,0.703779450979544,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LID0942,670,1680,136.0,2486.0,2.503725782414307,0.20268256333830104,0.7258339166595764,-0.45797492019941594,0.7245775211722292,0.9448776640257748,0.49226152546520524,0.7075678658860998,0.4010428586708489,Low Risk,✅ Normal,Excessive web usage
DTAA/LJB0492,345,1730,0.0,2075.0,5.0,0.0,-0.4588409974104323,-0.44504993381092217,1.0,0.9932972475521629,1.0,0.9974348053158131,0.7093311364100837,High Risk,🚨 CRITICAL: Insider Threat Suspected,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LJR0772,410,2204,101.0,2715.0,5.362530413625304,0.24574209245742093,-0.22190601459643058,-0.3225210628480013,0.6187563386115151,0.9358937807623091,0.41483027203492795,0.6959184292202004,0.26668071334369914,Low Risk,✅ Normal,Excessive web usage
DTAA/LJU0036,345,1946,0.0,2291.0,5.624277456647399,0.0,-0.4588409974104323,-0.3892139926126291,1.0,0.959519148999395,1.0,0.9982499849080461,0.6895994473534658,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LKY0181,202,202,5.0,409.0,0.9950738916256158,0.024630541871921183,-0.9800979596012361,-0.8400375178432915,0.40609958658513357,0.5092516883714482,0.3589431224662917,0.5280790185040424,0.14343293019969416,Low Risk,✅ Normal,Normal behavior
DTAA/LLB0843,609,1195,0.0,1804.0,1.959016393442623,0.0,0.5034795481725902,-0.5833472881678055,0.693783169735551,0.8203208794835701,1.0,0.8450042273780778,0.5495886075570603,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/LLK0316,345,1650,0.0,1995.0,4.76878612716763,0.0,-0.4588409974104323,-0.4657299120325122,1.0,0.9821813261555119,1.0,0.9883543089915188,0.7042415972906789,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LMH0690,345,2585,0.0,2930.0,7.471098265895954,0.0,-0.4588409974104323,-0.22403266656767887,1.0,0.8117570858463816,1.0,0.945719499482807,0.5919056879357935,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LMJ0323,107,215,0.0,322.0,1.9907407407407407,0.0,-1.3263875498678541,-0.8366770213822831,0.34601647791479295,0.572823408100345,1.0,0.5859333289316787,0.4265093776787118,Low Risk,✅ Normal,Suspicious USB activity
DTAA/LND0767,345,2017,0.0,2362.0,5.829479768786127,0.0,-0.4588409974104323,-0.370860511940968,1.0,0.9511594186326344,1.0,0.9871339513018655,0.6798077699478328,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LNM0509,345,1782,0.0,2127.0,5.1502890173410405,0.0,-0.4588409974104323,-0.43160794796688867,1.0,0.9947489376792413,1.0,0.994665821329707,0.7071129360341598,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LPB0141,345,1784,0.0,2129.0,5.15606936416185,0.0,-0.4588409974104323,-0.43109094851134894,1.0,0.9947489376792413,1.0,0.994665821329707,0.7070470042687355,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LPG0099,691,1433,247.0,2371.0,2.070809248554913,0.3569364161849711,0.8023821418764078,-0.5218243529585751,0.6911450411571893,0.8647818919543824,0.4352839122384567,0.5589456311018051,0.30688287421695615,Low Risk,✅ Normal,Excessive web usage
DTAA/LQA0232,611,2094,0.0,2705.0,3.4215686274509802,0.0,0.510769855336098,-0.3509560329026876,0.7073006570313118,0.9375516503222778,1.0,0.9222292723339541,0.5978633015144613,Low Risk,✅ Normal,"Excessive web usage, Suspicious USB activity"
DTAA/LRH0747,737,1884,169.0,2790.0,2.5528455284552845,0.22899728997289973,0.970059206637086,-0.4052409757343614,0.6295627682755114,0.9367043719265002,0.42564225466283734,0.6090690139421324,0.34523731286070547,Low Risk,✅ Normal,Excessive web usage
DTAA/LRS0325,345,1766,0.0,2111.0,5.104046242774566,0.0,-0.4588409974104323,-0.43574394361120666,1.0,0.9906991700007572,1.0,0.994665821329707,0.7060910171568308,Medium Risk,⚠️ WARNING: Suspicious Behavior,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
DTAA/LSV0944,345,1487,0.0,1832.0,4.297687861271676,0.0,-0.4588409974104323,-0.5078653676590018,1.0,0.9418827403537973,1.0,0.9794276145254117,0.6907822718625408,Low Risk,✅ Normal,"Abnormal login frequency, Excessive web usage, Suspicious USB activity"
